job_id,name,team_id,service_name,region,vcpus,gpu_count,duration_hours,category,started_at,ended_at,workload_type,cost_usd,kgco2e,kgco2e_lower,kgco2e_upper
az-EAEkimLd6xydKsDAJiOX/XQCTsUFtGxQdY3lOSHavaMZ+ZBkWLJ3LEmJL5vrEmqe,azure-vm-EAEkimLd6xydKsDAJiOX/XQCTsUFtGxQdY3lOSHavaMZ+ZBkWLJ3LEmJL5vrEmqe,analytics,deploy-k2nh5l37,us-west-2,4,0,0.117,balanced,2025-01-03 09:14:17.698541,2025-01-03 09:21:17.795786,ci_cd,0.0225,0.000116,0.000104,0.000127
az-VvCndL6tVOUagodEoULWiilrmQa2xM9i8R8Rk0co73IESpI2bkl1+V8A7CVcqry+,azure-vm-VvCndL6tVOUagodEoULWiilrmQa2xM9i8R8Rk0co73IESpI2bkl1+V8A7CVcqry+,devops,deploy-KvYDkRUe,eu-north-1,8,0,0.564,balanced,2025-01-04 21:53:58.249595,2025-01-04 22:27:48.719611,dev_test,0.2301,0.001003,0.000804,0.001204
az-hYKOGVCZ1FKf6jzdpFXAQXaQwA7sS/kril7+7V/1dJ/Tv/FHZfPjVP1VWX+jZhpp,azure-vm-hYKOGVCZ1FKf6jzdpFXAQXaQwA7sS/kril7+7V/1dJ/Tv/FHZfPjVP1VWX+jZhpp,devops,deploy-sB0KxCqf,us-east-1,4,0,0.253,balanced,2025-01-06 17:05:44.246353,2025-01-06 17:20:54.457050,ci_cd,0.0486,0.002332,0.002098,0.002565
az-MwOIHgavnOG+bBizt0bdMjDxdqAkMbziGCHQk8VAEkW0oqXoDK5zq8Kj/D6iO/74,azure-vm-MwOIHgavnOG+bBizt0bdMjDxdqAkMbziGCHQk8VAEkW0oqXoDK5zq8Kj/D6iO/74,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.058,balanced,2025-01-04 02:25:52.025932,2025-01-04 02:29:22.074554,ci_cd,0.0056,0.000268,0.000241,0.000295
az-f9oQZnePWhzdvdmN/ZMbvkaCkHnvVwonem5t1PILJaCZB0wGH+/+gk9B66+QYVTr,azure-vm-f9oQZnePWhzdvdmN/ZMbvkaCkHnvVwonem5t1PILJaCZB0wGH+/+gk9B66+QYVTr,data-eng,deploy-PIwf9X0k,us-east-1,2,0,0.033,balanced,2025-01-05 08:32:17.115073,2025-01-05 08:34:17.115073,ci_cd,0.0032,0.000155,0.000139,0.00017
az-f8O73FyumGAqOI4rtACna6WBQ2iHL/VK6N2gQ41wNv38iSpjz63CONzFGJlgZbQZ,azure-vm-f8O73FyumGAqOI4rtACna6WBQ2iHL/VK6N2gQ41wNv38iSpjz63CONzFGJlgZbQZ,data-eng,deploy-hGwNYmAJ,us-east-1,8,0,0.058,balanced,2025-01-03 14:37:32.188006,2025-01-03 14:41:02.236628,ci_cd,0.0223,0.001069,0.000962,0.001176
az-E/cenP+QZw1TxbSD84fCTvS5oG6il3DJ4zalJsuEgeGPKKpKQCOZ0vfxG4RZJw+F,azure-vm-E/cenP+QZw1TxbSD84fCTvS5oG6il3DJ4zalJsuEgeGPKKpKQCOZ0vfxG4RZJw+F,eu-frontend,deploy-zCQU/NJ7,us-west-2,4,0,0.058,balanced,2025-01-05 17:33:44.635332,2025-01-05 17:37:14.683954,ci_cd,0.0111,6.9e-05,6.2e-05,7.5e-05
az-IB5b43D/FbXYieD8J3BWIIDAiboEI+BxXi1iQnQk1ZOQBMs7ZJwyviqAVC6/YJxc,azure-vm-IB5b43D/FbXYieD8J3BWIIDAiboEI+BxXi1iQnQk1ZOQBMs7ZJwyviqAVC6/YJxc,eu-backend,deploy-/M/NNfrx,us-west-2,4,0,0.033,balanced,2025-01-02 21:42:18.087520,2025-01-02 21:44:18.087520,ci_cd,0.0063,2.5e-05,2.3e-05,2.8e-05
az-ms8HULNHC3/kIW9HDP3l6rslSqVBWhGLrsSNSV4Ty1rVc8t6/5t1KBabjVNEuWgV,azure-vm-ms8HULNHC3/kIW9HDP3l6rslSqVBWhGLrsSNSV4Ty1rVc8t6/5t1KBabjVNEuWgV,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.078,balanced,2025-01-04 05:04:34.230146,2025-01-04 05:09:14.294976,ci_cd,0.0075,0.000358,0.000322,0.000394
az-pgehO8qVqc8Z2xEfr9IImQu6cC+x3JhUB736fXvzOzxIhuSuocnlQITp5yk8Bk9x,azure-vm-pgehO8qVqc8Z2xEfr9IImQu6cC+x3JhUB736fXvzOzxIhuSuocnlQITp5yk8Bk9x,frontend,deploy-aC6Du7Zj,ap-south-1,2,0,0.033,balanced,2025-01-04 17:31:24.602917,2025-01-04 17:33:24.602917,ci_cd,0.0031,0.00027,0.000243,0.000297
az-pSncW2FsJFs4W5w65HQElZmtpxvBhfrx6Lpe3jiiRJz88Otn+NRLnUcBtLjQ/O9v,azure-vm-pSncW2FsJFs4W5w65HQElZmtpxvBhfrx6Lpe3jiiRJz88Otn+NRLnUcBtLjQ/O9v,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.097,balanced,2025-01-02 01:08:50.956240,2025-01-02 01:14:41.037277,ci_cd,0.0093,0.000436,0.000392,0.000479
az-RTEY8rFx8UaqTJx49f6r7YtR/SOTHKxbDuohNaK9sRUTCFcJlOdY8YbT26VohH+G,azure-vm-RTEY8rFx8UaqTJx49f6r7YtR/SOTHKxbDuohNaK9sRUTCFcJlOdY8YbT26VohH+G,frontend,deploy-WRmdA+hg,us-east-1,2,0,0.117,balanced,2025-01-01 01:33:21.296596,2025-01-01 01:40:21.393841,ci_cd,0.0112,0.000531,0.000478,0.000584
az-CebljH5HQAOQqiZKSBKK+QPQYlofVryRHNM541aENpgziEd2D05RGPkta/2Abp6B,azure-vm-CebljH5HQAOQqiZKSBKK+QPQYlofVryRHNM541aENpgziEd2D05RGPkta/2Abp6B,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.311,balanced,2025-01-04 21:27:07.876823,2025-01-04 21:45:48.136142,ci_cd,0.0299,0.001421,0.001279,0.001563
az-aRSWJIVYILk7fg92bP1jMl+CmitzxsxZc5wMstI3vERqD1HLu9XpVNyri1lTCKta,azure-vm-aRSWJIVYILk7fg92bP1jMl+CmitzxsxZc5wMstI3vERqD1HLu9XpVNyri1lTCKta,ml-team,deploy-OJhES400,ap-south-1,24,0,0.097,balanced,2025-01-04 05:13:54.359806,2025-01-04 05:19:44.440843,ci_cd,0.1094,0.008551,0.007695,0.009406
az-4cveBCKsFor06b5UqJlyxDxgB8Ibx8ySh1Xxp/sjqBCxNqCCzqomwyJvUT+BIE6S,azure-vm-4cveBCKsFor06b5UqJlyxDxgB8Ibx8ySh1Xxp/sjqBCxNqCCzqomwyJvUT+BIE6S,platform,deploy-2Uavv6X7,us-east-1,2,0,0.039,balanced,2025-01-03 01:53:11.572123,2025-01-03 01:55:31.604538,ci_cd,0.0037,0.00018,0.000162,0.000198
az-lEiRkJsbBF3xnNMc+SmPAdoHdEytTSvFNs/digXv7hqSBCSS/FtfES1woZ5RuHeW,azure-vm-lEiRkJsbBF3xnNMc+SmPAdoHdEytTSvFNs/digXv7hqSBCSS/FtfES1woZ5RuHeW,devops,deploy-+HREXMVf,us-west-2,4,0,0.033,balanced,2025-01-01 07:47:56.499190,2025-01-01 07:49:56.499190,ci_cd,0.0063,3.3e-05,2.9e-05,3.6e-05
az-z5FNJDNHWKPgomhW4mrRg7OrSszDRcLmaH6ZuW+HKg+sfG/bWEIZEpmkRiUFC3G3,azure-vm-z5FNJDNHWKPgomhW4mrRg7OrSszDRcLmaH6ZuW+HKg+sfG/bWEIZEpmkRiUFC3G3,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.175,balanced,2025-01-04 07:12:56.012966,2025-01-04 07:23:26.158833,ci_cd,0.0168,0.000821,0.000739,0.000903
az-Z6Zd/oQJis4TxI0wwMpNJ5pcY/cT7RlnEr+o35gPj4uurImX4i3NwvrLgylTEVSP,azure-vm-Z6Zd/oQJis4TxI0wwMpNJ5pcY/cT7RlnEr+o35gPj4uurImX4i3NwvrLgylTEVSP,ml-team,deploy-/lw1iL6a,us-east-1,4,0,0.156,balanced,2025-01-04 16:48:14.003241,2025-01-04 16:57:34.132901,ci_cd,0.03,0.001437,0.001293,0.00158
az-cp66cm0teDruDdpnV5MRl5xmGcfeEUjwZD0PUX2MvtGEi3Kzh9mn3vl8ibMCO0I4,azure-vm-cp66cm0teDruDdpnV5MRl5xmGcfeEUjwZD0PUX2MvtGEi3Kzh9mn3vl8ibMCO0I4,devops,deploy-3FirufQk,eu-west-1,2,0,3.151,balanced,2025-01-06 01:21:41.134522,2025-01-06 04:30:43.760130,dev_test,0.3372,0.008107,0.006485,0.009729
az-FnQmDJXuIhz+hJkyL9gEltbW8v7AK+hpOEYlPuXIzJMIM28K7kwS7/NP+2oACtWn,azure-vm-FnQmDJXuIhz+hJkyL9gEltbW8v7AK+hpOEYlPuXIzJMIM28K7kwS7/NP+2oACtWn,platform,deploy-zRkZ3zlb,eu-west-1,8,0,0.272,balanced,2025-01-07 04:26:03.695300,2025-01-07 04:42:23.922204,ci_cd,0.1164,0.002549,0.002039,0.003059
az-XkOLFvNonfj7rpMbxrynqX4Sf0T5RvATdjiACQtCzfACybHn9zMkR6OpoIsVz61F,azure-vm-XkOLFvNonfj7rpMbxrynqX4Sf0T5RvATdjiACQtCzfACybHn9zMkR6OpoIsVz61F,mobile,deploy-pThm4uqP,us-east-1,2,0,0.033,balanced,2025-01-04 22:05:38.411669,2025-01-04 22:07:38.411669,ci_cd,0.0032,0.00015,0.000135,0.000165
az-xtCc2KZiI0LTyWpSs5Pb839pNXSkflWW6RSj26QTM0NM+pfbAERCDmOCt8mXo6Qy,azure-vm-xtCc2KZiI0LTyWpSs5Pb839pNXSkflWW6RSj26QTM0NM+pfbAERCDmOCt8mXo6Qy,eu-backend,deploy-/M/NNfrx,us-west-2,8,0,0.033,balanced,2025-01-01 17:32:34.619125,2025-01-01 17:34:34.619125,ci_cd,0.0127,4.5e-05,4.1e-05,5e-05
az-7lzy2MAYV1gPeNEd50jutEgn41w+CYC5I2JJ+0Zl31PJSTb7c/bwLPm+KYYtYGYZ,azure-vm-7lzy2MAYV1gPeNEd50jutEgn41w+CYC5I2JJ+0Zl31PJSTb7c/bwLPm+KYYtYGYZ,analytics,deploy-zhl/kozs,us-east-1,2,0,0.058,balanced,2025-01-05 00:26:50.372771,2025-01-05 00:30:20.421393,ci_cd,0.0056,0.000271,0.000244,0.000298
az-dG7xS6guEJHJrTfgXQdXvCMImmSSOg86lzvtfUsSqnHTbXCH/4J8oX1LLtMYmSF5,azure-vm-dG7xS6guEJHJrTfgXQdXvCMImmSSOg86lzvtfUsSqnHTbXCH/4J8oX1LLtMYmSF5,data-eng,deploy-Q0BYKm5m,us-west-2,2,0,0.136,balanced,2025-01-02 15:12:32.674230,2025-01-02 15:20:42.787682,ci_cd,0.0131,6.6e-05,6e-05,7.3e-05
az-41GCpVulXUtyt0m+5oJPBgRcdGJlg5ZOBipZpGt+DVr4d55ZAZMIH3CZuuSt3H+g,azure-vm-41GCpVulXUtyt0m+5oJPBgRcdGJlg5ZOBipZpGt+DVr4d55ZAZMIH3CZuuSt3H+g,backend-api,deploy-+U14qHgs,us-east-1,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.754723,0.679325,0.830306
az-eE+YKq6Oxj9+kMFFUY1GNFfGLXcZx7ey1tghwr7WelSuII4wzbA3ncZhVLAQkDoK,azure-vm-eE+YKq6Oxj9+kMFFUY1GNFfGLXcZx7ey1tghwr7WelSuII4wzbA3ncZhVLAQkDoK,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.039,balanced,2025-01-04 18:37:55.526742,2025-01-04 18:40:15.559157,ci_cd,0.0042,0.000189,0.000152,0.000227
az-QAnXnk8AymkCRkLxp3H/rZMbR7BBfEoSlLJH6ILC8SvlEXKFF4VWGCUSUykclpAw,azure-vm-QAnXnk8AymkCRkLxp3H/rZMbR7BBfEoSlLJH6ILC8SvlEXKFF4VWGCUSUykclpAw,data-eng,deploy-9e+x923q,eu-west-1,2,0,168.0,urgent,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,production,17.976,0.493046,0.394363,0.591545
az-McGv3XAYIw18gpaKnpa43BVG2A+VKhlNIEhvpQTXJL/P13bulGAaHoSvefhFzAUh,azure-vm-McGv3XAYIw18gpaKnpa43BVG2A+VKhlNIEhvpQTXJL/P13bulGAaHoSvefhFzAUh,backend-api,deploy-OLRCwCy3,us-west-2,2,0,0.039,balanced,2025-01-03 06:22:45.316045,2025-01-03 06:25:05.348460,ci_cd,0.0037,1.7e-05,1.5e-05,1.9e-05
az-0IGH6+9lhwic4f9umve6XqdXVrPKfo1nXBJ+sJK6lepibenVhgdlIto8gC6CAof4,azure-vm-0IGH6+9lhwic4f9umve6XqdXVrPKfo1nXBJ+sJK6lepibenVhgdlIto8gC6CAof4,analytics,deploy-k2nh5l37,us-west-2,4,0,0.039,balanced,2025-01-06 19:31:36.272285,2025-01-06 19:33:56.304700,ci_cd,0.0075,3.8e-05,3.4e-05,4.2e-05
az-koKcxm6Ju8s7Qx1CL2FtdJH1s9uXc8hdl4lSnvRzF/8PH1dcXrWq+tHQI1TD7XqC,azure-vm-koKcxm6Ju8s7Qx1CL2FtdJH1s9uXc8hdl4lSnvRzF/8PH1dcXrWq+tHQI1TD7XqC,platform,deploy-zRkZ3zlb,eu-west-1,2,0,0.058,balanced,2025-01-05 21:55:08.265802,2025-01-05 21:58:38.314424,ci_cd,0.0062,0.000304,0.000243,0.000365
az-az9PsmT1Uf7lNht47EN816B/J4Y3BNmeDpo5Mh0L8X4wb+Gz8CCfhzCSHI5RGJ7A,azure-vm-az9PsmT1Uf7lNht47EN816B/J4Y3BNmeDpo5Mh0L8X4wb+Gz8CCfhzCSHI5RGJ7A,mobile,deploy-2sh/ZjaY,us-west-2,8,0,0.525,balanced,2025-01-01 19:14:06.029173,2025-01-01 19:45:36.466774,dev_test,0.2016,0.000788,0.000709,0.000869
az-Ovy0GHw2FeJX6Osy6TxDRcRAXaGZyEt/EgDxsku2Xy7f7iDqYRGiKtMKtilepPlA,azure-vm-Ovy0GHw2FeJX6Osy6TxDRcRAXaGZyEt/EgDxsku2Xy7f7iDqYRGiKtMKtilepPlA,ml-team,deploy-MnQAole4,us-east-1,2,0,0.311,balanced,2025-01-04 19:11:45.996759,2025-01-04 19:30:26.256078,ci_cd,0.0299,0.001437,0.001293,0.001581
az-g7fyqAjc6VvV3J/odVs0o9Ce7sEuHCoLCWfIQ940T9TEeymm8npPAjpet5AHaPA7,azure-vm-g7fyqAjc6VvV3J/odVs0o9Ce7sEuHCoLCWfIQ940T9TEeymm8npPAjpet5AHaPA7,platform,deploy-ZqqOGA2r,ap-south-1,2,0,1.653,balanced,2025-01-02 03:45:13.128039,2025-01-02 05:24:24.505673,dev_test,0.1554,0.011983,0.010784,0.013181
az-g0S3dzxIpZ+sqFb4woG4/EUgzFBVBe6DzzHwExf/HM8xC+ngw+sbnw3Qy5tcUrsQ,azure-vm-g0S3dzxIpZ+sqFb4woG4/EUgzFBVBe6DzzHwExf/HM8xC+ngw+sbnw3Qy5tcUrsQ,devops,deploy-+HREXMVf,us-west-2,4,0,0.033,balanced,2025-01-01 05:45:24.797407,2025-01-01 05:47:24.797407,ci_cd,0.0063,3e-05,2.7e-05,3.3e-05
az-6R74/JGflUfV3EuC07CNNNP+PkyClp4V5QoffNfFYDMoZPLqiL2OmYkzhtczP208,azure-vm-6R74/JGflUfV3EuC07CNNNP+PkyClp4V5QoffNfFYDMoZPLqiL2OmYkzhtczP208,frontend,deploy-dwRFIP38,us-east-1,2,0,0.7,balanced,2025-01-06 20:21:46.969206,2025-01-06 21:03:47.552674,dev_test,0.0672,0.003258,0.002932,0.003584
az-fyLXtWTofJwvLIkr2IgMzf9Zs9BVa6P4ZrJmp+nU5FeqILzsOHbkH4i3yoaOev4q,azure-vm-fyLXtWTofJwvLIkr2IgMzf9Zs9BVa6P4ZrJmp+nU5FeqILzsOHbkH4i3yoaOev4q,devops,deploy-x9Xu7W7P,us-east-1,2,0,0.953,balanced,2025-01-01 00:00:00.000000,2025-01-01 00:57:10.794165,dev_test,0.0915,0.004281,0.003854,0.00471
az-2h0FgqrxLUV50eegz5Pe8o0UNI+0hzTPC6Za4p64mNjkpFLn7NeYZgsI5P7qe7Q0,azure-vm-2h0FgqrxLUV50eegz5Pe8o0UNI+0hzTPC6Za4p64mNjkpFLn7NeYZgsI5P7qe7Q0,eu-frontend,deploy-PhYXoCsF,us-east-1,2,0,0.194,balanced,2025-01-01 03:56:53.290113,2025-01-01 04:08:33.452188,ci_cd,0.0186,0.000904,0.000814,0.000994
az-EQ3x4aNnnQpBK7lCXMFtZ4syFaKoFMlnKZLnWP0kixrMtniYoRKhqMKBwF7AEG5j,azure-vm-EQ3x4aNnnQpBK7lCXMFtZ4syFaKoFMlnKZLnWP0kixrMtniYoRKhqMKBwF7AEG5j,backend-api,deploy-6SO200pq,eu-west-1,8,0,17.251,balanced,2025-01-05 21:43:28.103728,2025-01-06 14:58:32.479741,batch_analytics,7.3834,0.361533,0.289196,0.433794
az-GZdT7hjvlA6OP+iA2U3KAiIIWTur9f3H/PbPUTb0tbpcJ8ZUHAOI8V/h9va6j198,azure-vm-GZdT7hjvlA6OP+iA2U3KAiIIWTur9f3H/PbPUTb0tbpcJ8ZUHAOI8V/h9va6j198,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.058,balanced,2025-01-03 12:45:30.632091,2025-01-03 12:49:00.680713,ci_cd,0.0056,0.000274,0.000246,0.000301
az-yOtPCoW9VuHdfMnJtkRH5+2b8BrplrLUjVG5VuCT5hI2Kg+3TmBsLhWbTNYb1Tyo,azure-vm-yOtPCoW9VuHdfMnJtkRH5+2b8BrplrLUjVG5VuCT5hI2Kg+3TmBsLhWbTNYb1Tyo,ml-team,deploy-LZOG+0Lv,us-east-1,2,0,0.033,balanced,2025-01-05 16:09:43.468395,2025-01-05 16:11:43.468395,ci_cd,0.0032,0.000152,0.000137,0.000167
az-7o9iBQPAk3BoZqnKtl4FPrCLIIJenEvG9Qtt6cUwhEx4tkOEStiyPixqHBfOqsHV,azure-vm-7o9iBQPAk3BoZqnKtl4FPrCLIIJenEvG9Qtt6cUwhEx4tkOEStiyPixqHBfOqsHV,ml-team,deploy-bad1tD/P,ap-south-1,8,0,29.018,balanced,2025-01-02 03:58:03.306321,2025-01-03 08:59:07.487845,batch_analytics,10.9108,0.841406,0.757265,0.925547
az-p8yeYO+X0u0GCa1igrii1Z2vDEQsYX7TG+5RMEZZaAzOyuVaFDS7rY3IsMBPvuHw,azure-vm-p8yeYO+X0u0GCa1igrii1Z2vDEQsYX7TG+5RMEZZaAzOyuVaFDS7rY3IsMBPvuHw,analytics,deploy-k2nh5l37,us-west-2,4,0,0.033,balanced,2025-01-03 14:59:42.495948,2025-01-03 15:01:42.495948,ci_cd,0.0063,4.2e-05,3.7e-05,4.6e-05
az-hUuUK4Ov2nxWapye/WBl621zFKH09z6kXzYfPHHS0pyKYcp9k/5ZkQ09pBOO6q0Z,azure-vm-hUuUK4Ov2nxWapye/WBl621zFKH09z6kXzYfPHHS0pyKYcp9k/5ZkQ09pBOO6q0Z,devops,deploy-KvYDkRUe,eu-north-1,24,0,0.156,balanced,2025-01-03 12:04:40.064830,2025-01-03 12:14:00.194490,ci_cd,0.1909,0.000785,0.000628,0.000941
az-37kCqq8tsn9xc0y88KlNhyz9VPOGoW3sUi3RcxvzWD4bREmFMeFOxqntaqW86AFX,azure-vm-37kCqq8tsn9xc0y88KlNhyz9VPOGoW3sUi3RcxvzWD4bREmFMeFOxqntaqW86AFX,mobile,deploy-0Kj50+yz,us-east-1,4,0,0.253,balanced,2025-01-01 15:30:02.917342,2025-01-01 15:45:13.128039,ci_cd,0.0486,0.002355,0.00212,0.00259
az-dF+TvAyqrIqsvCuqAJDHXVYCDiZTtohQqTqyJdwzkic1b6GqNm8AUncT1u4hvp9g,azure-vm-dF+TvAyqrIqsvCuqAJDHXVYCDiZTtohQqTqyJdwzkic1b6GqNm8AUncT1u4hvp9g,eu-backend,deploy-/M/NNfrx,us-west-2,4,0,0.033,balanced,2025-01-02 23:03:59.222042,2025-01-02 23:05:59.222042,ci_cd,0.0063,2.7e-05,2.4e-05,3e-05
az-eoN9NV+5DWYWYuwNc99fQUbne9rb41EPEEjWfhwRmRpN/ZhKAVApDlnfXyWOatxC,azure-vm-eoN9NV+5DWYWYuwNc99fQUbne9rb41EPEEjWfhwRmRpN/ZhKAVApDlnfXyWOatxC,frontend,deploy-fdybMWtT,eu-west-1,4,0,0.058,balanced,2025-01-02 20:18:16.920583,2025-01-02 20:21:46.969205,ci_cd,0.0124,0.000501,0.000401,0.000601
az-yPeS6AnUjd079RORw/EaF24t/o3U4kLes/gtqlg+XMhb+fxgd0ubwyyZheoLLJtW,azure-vm-yPeS6AnUjd079RORw/EaF24t/o3U4kLes/gtqlg+XMhb+fxgd0ubwyyZheoLLJtW,mobile,deploy-1LNzCYtF,eu-north-1,2,0,58.775,sustainable,2025-01-03 14:37:32.188006,2025-01-06 01:24:01.166936,batch_analytics,5.995,0.024115,0.019266,0.028964
az-QZGB1qPPgeFmFTngafWTac2fV+Y7GTZLdxCA8UYyIduNn11BXlBWNKDaTdZqe6rz,azure-vm-QZGB1qPPgeFmFTngafWTac2fV+Y7GTZLdxCA8UYyIduNn11BXlBWNKDaTdZqe6rz,platform,deploy-2qddoFiB,us-east-1,2,0,0.545,balanced,2025-01-04 00:54:50.761750,2025-01-04 01:27:31.215559,dev_test,0.0523,0.002521,0.00227,0.002774
az-yh0IlbRjuv8AmGuQvxXty1L2nT9FenbNo1AqG1i8ZT1aGaIS5FCg0NlyYuq0XToF,azure-vm-yh0IlbRjuv8AmGuQvxXty1L2nT9FenbNo1AqG1i8ZT1aGaIS5FCg0NlyYuq0XToF,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.078,balanced,2025-01-03 17:05:44.246353,2025-01-03 17:10:24.311183,ci_cd,0.0075,0.000363,0.000327,0.000399
az-LLt4BQVfcmc025qKSPbprSR7UvvFIfaBV6A2jeN5LFDxJcRZ/+RhK/TW/wE81IdL,azure-vm-LLt4BQVfcmc025qKSPbprSR7UvvFIfaBV6A2jeN5LFDxJcRZ/+RhK/TW/wE81IdL,backend-api,deploy-6SO200pq,eu-west-1,2,0,2.703,balanced,2025-01-06 23:56:29.951378,2025-01-07 02:38:42.204214,dev_test,0.2892,0.013612,0.010891,0.016335
az-93UkVDAlonOmZbta9B+6X48v3qw1nmNwq58TCc8S2v67aQiGvKc6bHRv9uZnOVQa,azure-vm-93UkVDAlonOmZbta9B+6X48v3qw1nmNwq58TCc8S2v67aQiGvKc6bHRv9uZnOVQa,eu-backend,deploy-3iNcaEdg,us-east-1,2,0,0.214,balanced,2025-01-02 01:00:40.842788,2025-01-02 01:13:31.021070,ci_cd,0.0205,0.000961,0.000865,0.001058
az-OSOHACtEjYgw5PD82RuhChgCDO2wd2iokbaAglOGT2w7qxtKKbeUNnExWJbBmY/O,azure-vm-OSOHACtEjYgw5PD82RuhChgCDO2wd2iokbaAglOGT2w7qxtKKbeUNnExWJbBmY/O,platform,deploy-hrP166UP,ap-south-1,4,0,0.078,balanced,2025-01-06 15:31:12.933549,2025-01-06 15:35:52.998379,ci_cd,0.0147,0.001249,0.001124,0.001374
az-ddzhc9xf5xdpITkYCXAr0Svhei/0WaHEfHsvznWI3c3d0SpZ0ZCqQEzlY6zce8Sg,azure-vm-ddzhc9xf5xdpITkYCXAr0Svhei/0WaHEfHsvznWI3c3d0SpZ0ZCqQEzlY6zce8Sg,mobile,deploy-0Kj50+yz,us-east-1,2,0,0.039,balanced,2025-01-01 16:54:04.084279,2025-01-01 16:56:24.116694,ci_cd,0.0037,0.00018,0.000162,0.000198
az-OkEDRNfyrVJsMEDOTxHsRj2En11aIh1PS40HXeV+C5utv/vjwfznqKnquj67PgOO,azure-vm-OkEDRNfyrVJsMEDOTxHsRj2En11aIh1PS40HXeV+C5utv/vjwfznqKnquj67PgOO,data-eng,deploy-UUbZEnY0,eu-west-1,8,0,0.078,balanced,2025-01-02 15:04:22.560778,2025-01-02 15:09:02.625608,ci_cd,0.0334,0.001674,0.001339,0.002009
az-4jz3WCrPyazEUlQtA1PR5dQw+cwFWYTx3LhEAoJqkvjHkC0CVfbkpiJQs+cg+tnS,azure-vm-4jz3WCrPyazEUlQtA1PR5dQw+cwFWYTx3LhEAoJqkvjHkC0CVfbkpiJQs+cg+tnS,platform,deploy-zRkZ3zlb,eu-west-1,8,0,0.058,balanced,2025-01-07 06:18:05.251216,2025-01-07 06:21:35.299838,ci_cd,0.0248,0.000417,0.000334,0.0005
az-3pUEzn0WF5tX1kRuylWGziDe5JnYmomOxRwEGVV9SFlspqVday51uRdz/gR4w+3b,azure-vm-3pUEzn0WF5tX1kRuylWGziDe5JnYmomOxRwEGVV9SFlspqVday51uRdz/gR4w+3b,platform,deploy-vP1VRb+v,us-west-2,2,0,168.0,sustainable,2025-01-01 00:00:00.000000,2025-01-08 00:00:00.000000,batch_analytics,16.128,0.088704,0.079834,0.097574
az-ZBhUBe3M3qbIHzLagSPOY+Z4IopTlpWj2/33KiPmoIAexxN+r56v8i378TS90zGJ,azure-vm-ZBhUBe3M3qbIHzLagSPOY+Z4IopTlpWj2/33KiPmoIAexxN+r56v8i378TS90zGJ,frontend,deploy-WWMbivBR,us-west-2,2,0,22.483,balanced,2025-01-04 02:22:21.977310,2025-01-05 00:51:20.713128,batch_analytics,2.1584,0.010313,0.009274,0.011327
az-rklOijJNZ+/BIqn6ElwYfd0jgCh4MHXOcFum6+o/+CCqOArqHlKBIp1CmuwdSN28,azure-vm-rklOijJNZ+/BIqn6ElwYfd0jgCh4MHXOcFum6+o/+CCqOArqHlKBIp1CmuwdSN28,data-eng,deploy-7XiVGapR,us-east-1,2,0,0.078,balanced,2025-01-02 03:21:52.803890,2025-01-02 03:26:32.868720,ci_cd,0.0075,0.000358,0.000322,0.000394
az-2rnLFBg5usSHBTBnHlj6dQq150pyjPjMKLAsrqA2eCdc+K6drawwC+MpYIPazrFw,azure-vm-2rnLFBg5usSHBTBnHlj6dQq150pyjPjMKLAsrqA2eCdc+K6drawwC+MpYIPazrFw,mobile,deploy-/s/D5VtT,us-east-1,2,0,0.058,balanced,2025-01-03 09:43:28.103728,2025-01-03 09:46:58.152350,ci_cd,0.0056,0.000272,0.000245,0.0003
az-+0tr8ehXiyMn/69CcTOfWZTv7oMUE9k3RwysFEAVkf9muHiPVtlctgN5qrxdJG63,azure-vm-+0tr8ehXiyMn/69CcTOfWZTv7oMUE9k3RwysFEAVkf9muHiPVtlctgN5qrxdJG63,backend-api,deploy-l5I9aOXJ,us-west-2,8,0,1.206,balanced,2025-01-03 08:59:07.487844,2025-01-03 10:11:28.492706,dev_test,0.4631,0.002314,0.00208,0.002542
az-8mOzvwOYXYi2bmQK6Thv3AAMb3o78DARPNNnEb1ylALacdZKLdkf+U4OhKVRCdC2,azure-vm-8mOzvwOYXYi2bmQK6Thv3AAMb3o78DARPNNnEb1ylALacdZKLdkf+U4OhKVRCdC2,frontend,deploy-aC6Du7Zj,ap-south-1,2,0,0.033,balanced,2025-01-02 01:25:11.183144,2025-01-02 01:27:11.183144,ci_cd,0.0031,0.000234,0.000211,0.000257
